TITLE,REGION,DISTANCE,DIST_TYPE,GAIN,HIGHEST,RATING,RATING_COUNT,LATITUDE,LONGITUDE,REPORT_DATE,REPORT_COUNT,URL
Nordic Pass - Hyak,Snoqualmie Region,3.2,roundtrip,660.0,3516.0,3.67,6,47.392977987927324,-121.39580368995667,2019-03-10,43,https://www.wta.org/go-hiking/hikes/nordic-pass-hyak
Obstruction Point Road Snowshoe,Olympic Peninsula,,,,,5.0,1,47.9738266,-123.47669489999998,2018-03-11,9,https://www.wta.org/go-hiking/hikes/obstruction-point-road-snowshoe
Lake Creek,Eastern Washington,26.0,roundtrip,340.0,1840.0,3.25,4,47.4041877812,-118.74388217900002,2017-09-30,7,https://www.wta.org/go-hiking/hikes/odessa-lake-creek-trail
No Name,Issaquah Alps,0.4,roundtrip,,,3.5,4,47.53790726586385,-122.08877250552177,2019-11-11,13,https://www.wta.org/go-hiking/hikes/no-name
Old Ellensburg,Central Cascades,3.6,roundtrip,500.0,5700.0,2.5,4,47.311370713300136,-120.53295850753784,2018-06-03,7,https://www.wta.org/go-hiking/hikes/old-ellensburg
Not So Sasse Peak,Snoqualmie Region,,,,,0.0,0,,,2013-03-22,1,https://www.wta.org/go-hiking/hikes/not-so-sasse-peak
Northwest Timber Trail,Issaquah Alps,4.4,roundtrip,150.0,1500.0,3.0,10,47.4669166667,-121.93328333300002,2019-10-04,70,https://www.wta.org/go-hiking/hikes/northwest-timber-trail
Nordrum Lake,Snoqualmie Region,19.0,roundtrip,4172.0,3675.0,2.5,6,47.5613921582,-121.53223894500002,2019-07-06,41,https://www.wta.org/go-hiking/hikes/nordrum-lake
Oak Creek Road - Bethel Ridge,Central Washington,6.5,roundtrip,800.0,2500.0,0.0,0,46.7266897977,-120.811423268,2019-02-18,9,https://www.wta.org/go-hiking/hikes/oak-creek-road-bethel-ridge
Olallie Lake via Pratt Lake Trail,Snoqualmie Region,6.0,roundtrip,,,3.83,6,47.39783932301897,-121.48654320292184,2019-09-28,136,https://www.wta.org/go-hiking/hikes/olallie-lake-via-pratt-lake-trail
Old Blewett Pass Highway,Central Cascades,8.2,roundtrip,1030.0,4064.0,0.0,0,,,2019-04-28,9,https://www.wta.org/go-hiking/hikes/old-blewett-pass-highway
North Creek Park Boardwalk,Puget Sound and Islands,2.0,roundtrip,,,3.2,5,47.832759933414785,-122.21903793121339,2019-11-10,98,https://www.wta.org/go-hiking/hikes/north-creek-park-boardwalk
Odessa Craters,Eastern Washington,2.0,roundtrip,,1700.0,2.8,5,47.42110036756884,-118.69090927990112,2017-04-30,7,https://www.wta.org/go-hiking/hikes/odessa-craters
Etienne Creek,Snoqualmie Region,4.0,roundtrip,1400.0,6100.0,2.8,5,47.3899,-120.66730000000001,2019-09-20,9,https://www.wta.org/go-hiking/hikes/negro-creek
Sunrise to Mystic Lake,Mount Rainier Area,18.0,roundtrip,1870.0,6800.0,3.12,8,46.9139052,-121.64234199999999,2019-08-15,44,https://www.wta.org/go-hiking/hikes/mystic-lake
Mount Wow,Mount Rainier Area,4.0,roundtrip,3800.0,6040.0,3.0,1,,,2019-05-11,7,https://www.wta.org/go-hiking/hikes/mt-wow
Nason Ridge,Central Cascades,21.9,roundtrip,3800.0,6200.0,3.75,8,47.7881936,-120.79232639999998,2019-07-13,107,https://www.wta.org/go-hiking/hikes/nason-ridge
Mount Ararat,Mount Rainier Area,12.5,roundtrip,4000.0,6010.0,0.0,0,46.7362175081,-121.855991365,2019-05-30,11,https://www.wta.org/go-hiking/hikes/mt-ararat
Mouth of the Tucannon,Eastern Washington,2.6,roundtrip,80.0,580.0,2.33,3,46.5411298885,-118.158500791,2018-12-30,3,https://www.wta.org/go-hiking/hikes/mouth-of-the-tucannon
Nada Lake,Central Cascades,10.6,roundtrip,3600.0,5200.0,3.67,6,47.4962592,-120.7391326,2019-10-27,73,https://www.wta.org/go-hiking/hikes/nada-lake
Neiderprum Trail,North Cascades,2.65,roundtrip,2400.0,3200.0,3.25,4,48.261540684137316,-121.70627474784851,2018-10-20,34,https://www.wta.org/go-hiking/hikes/niederprum
Schriebers Meadow Snowshoe,North Cascades,14.0,roundtrip,1200.0,5200.0,4.0,2,48.7060613,-121.8095922,2018-01-14,5,https://www.wta.org/go-hiking/hikes/schriebers-meadow-snowshoe
Seal Rock,Olympic Peninsula,,,,,2.25,4,,,,0,https://www.wta.org/go-hiking/hikes/seal-rock
Sculpture Rock,Central Cascades,,,,,4.0,5,47.328674679639555,-120.65856367349625,2019-07-14,2,https://www.wta.org/go-hiking/hikes/sculpture-rock
Seattle Park,Mount Rainier Area,12.0,roundtrip,2850.0,5200.0,3.0,6,46.9770833333,-121.831533333,2019-08-03,34,https://www.wta.org/go-hiking/hikes/seattle-park
Shark Rock,South Cascades,,,,,2.8,5,,,,0,https://www.wta.org/go-hiking/hikes/shark-rock
Sheep Camp,North Cascades,,,,,2.5,4,,,,0,https://www.wta.org/go-hiking/hikes/sheep-camp
Shedroof Cutoff,Eastern Washington,,,,,3.33,3,,,2018-07-05,6,https://www.wta.org/go-hiking/hikes/shedroof-cutoff
Silver Falls - Grove of the Patriarchs Snowshoe,Mount Rainier Area,5.0,roundtrip,400.0,2500.0,3.5,2,46.7325899977,-121.569181681,2019-08-30,10,https://www.wta.org/go-hiking/hikes/silver-falls-grove-of-the-patriarchs-snowshoe
Shellrock Peak,Mount Rainier Area,,,,,3.25,4,46.715693799771834,-121.16538047756546,2019-07-19,7,https://www.wta.org/go-hiking/hikes/shellrock-peak
Shy Bear,Issaquah Alps,,,,,3.4,5,,,2019-08-11,100,https://www.wta.org/go-hiking/hikes/shy-bear
Silver Creek,Snoqualmie Region,,,,,2.75,4,,,,0,https://www.wta.org/go-hiking/hikes/silver-creek-1
Semple Plateau,Olympic Peninsula,,,,,2.5,4,,,2017-09-15,4,https://www.wta.org/go-hiking/hikes/semple-plateau
Silver Falls Interpretive Trail,Central Cascades,,,,,2.0,4,47.9557604097,-120.534482002,2019-06-29,3,https://www.wta.org/go-hiking/hikes/silver-falls-interpretive-trail
Sedge Ridge,Eastern Washington,,,,,4.67,3,,,2004-05-02,1,https://www.wta.org/go-hiking/hikes/sedge-ridge
Shark Reef Sanctuary,Puget Sound and Islands,1.0,roundtrip,40.0,60.0,2.33,3,48.462667,-122.937333,2019-08-10,13,https://www.wta.org/go-hiking/hikes/shark-reef-sanctuary
Ship Trail,South Cascades,,,,,2.75,4,,,2001-11-24,2,https://www.wta.org/go-hiking/hikes/ship-trail
Shetipo,Central Cascades,,,,,3.0,4,,,2017-10-01,4,https://www.wta.org/go-hiking/hikes/shetipo
Shuksan Lake,North Cascades,,,,,3.33,3,48.755833333333335,-121.57905,2019-06-22,8,https://www.wta.org/go-hiking/hikes/shuksan-lake
Silver Creek Tie,Snoqualmie Region,,,,,3.2,5,,,2019-10-27,28,https://www.wta.org/go-hiking/hikes/silver-creek-tie
Seattle Walla Walla Railroad Grade,Issaquah Alps,,,,,2.75,4,,,,0,https://www.wta.org/go-hiking/hikes/seattle-walla-walla-railroad-grade
Silver Cabin,North Cascades,,,,,3.25,4,,,,0,https://www.wta.org/go-hiking/hikes/silver-cabin
Ring Road,Issaquah Alps,,,,,2.75,4,,,2002-11-03,1,https://www.wta.org/go-hiking/hikes/ring-road
Scatter Creek,Snoqualmie Region,9.0,roundtrip,2200.0,5500.0,3.4,5,47.5065166667,-121.05921666699999,2018-09-17,33,https://www.wta.org/go-hiking/hikes/scatter-creek-1
Sand Creek,Central Cascades,,,,,2.25,4,,,,0,https://www.wta.org/go-hiking/hikes/sand-creek
Safety Harbor Creek,Central Cascades,,,,,3.75,4,,,2014-05-14,3,https://www.wta.org/go-hiking/hikes/safety-harbor-creek
Roundup Creek,North Cascades,,,,,4.25,4,,,,0,https://www.wta.org/go-hiking/hikes/roundup-creek
Idaho Sawtooths,Eastern Washington,,,,,2.67,3,,,2017-08-22,2,https://www.wta.org/go-hiking/hikes/sawtooth
Salt Creek,South Cascades,,,,,2.0,5,48.166419,-123.706659,2019-05-19,2,https://www.wta.org/go-hiking/hikes/salt-creek
Sand Point,Olympic Peninsula,,,,,2.86,7,48.154004920884226,-124.66898918117874,2019-08-13,42,https://www.wta.org/go-hiking/hikes/sand-point
Rough Trail,South Cascades,,,,,3.2,5,,,2015-09-21,3,https://www.wta.org/go-hiking/hikes/rough-trail
Artesian &amp; Black Lake,Central Washington,,,,,0.0,0,,,2015-05-31,1,https://www.wta.org/go-hiking/hikes/artesian-black-lake
Badger Mountain - The Langdon Trail,Central Washington,6.0,roundtrip,1300.0,1570.0,0.0,0,46.2420645,-119.34243559999999,2017-04-06,2,https://www.wta.org/go-hiking/hikes/badger-mountain-the-langdon-trail
Blag Mountain,Central Cascades,,,2300.0,4687.0,0.0,0,47.59229490023682,-120.50763958696876,2017-04-15,1,https://www.wta.org/go-hiking/hikes/blag-mountain
Big Rock Trail,Puget Sound and Islands,1.25,roundtrip,,,0.0,0,47.6002478061,-122.048043162,2019-01-12,4,https://www.wta.org/go-hiking/hikes/big-rock-trail
Austera Peak,North Cascades,,,,8334.0,0.0,0,48.568463,-121.10150699999997,2018-05-25,2,https://www.wta.org/go-hiking/hikes/austera-peak
Bennington Lake,Eastern Washington,20.0,trails,,,5.0,1,46.06600526184035,-118.26437562704086,2018-04-18,6,https://www.wta.org/go-hiking/hikes/bennington-lake
Tolmie State Park - Four Cedars Trail,Puget Sound and Islands,1.98,roundtrip,200.0,225.0,4.0,6,47.1204398039,-122.77704795800003,2019-11-14,50,https://www.wta.org/go-hiking/hikes/4-cedars-trail
Alpine Lookout,Central Cascades,10.0,roundtrip,2600.0,6235.0,3.5,8,47.7922666667,-120.79444999999998,2019-11-08,79,https://www.wta.org/go-hiking/hikes/alpine-lakes-high-route
Abercrombie Mountain Trail,Eastern Washington,7.3,roundtrip,2350.0,7300.0,2.57,7,48.9059840449,-117.520751776,2019-09-19,18,https://www.wta.org/go-hiking/hikes/abercrombie
Agnes Gorge,Central Cascades,5.5,roundtrip,300.0,2000.0,3.0,5,48.3807333333,-120.840283333,2019-09-14,15,https://www.wta.org/go-hiking/hikes/agnes-gorge
Ala Spit,Puget Sound and Islands,1.0,roundtrip,10.0,,3.5,2,48.3986648327,-122.58647918700001,2019-11-09,14,https://www.wta.org/go-hiking/hikes/ala-spit
Adams Creek Meadows,South Cascades,8.0,roundtrip,2300.0,6840.0,3.89,9,46.288402267879434,-121.55276857316494,2017-07-15,9,https://www.wta.org/go-hiking/hikes/adams-creek-meadows
Alki Crest,Mount Rainier Area,,,,,2.5,2,46.9819269,-121.942102,2018-06-02,12,https://www.wta.org/go-hiking/hikes/alki-crest
Albert Camp,North Cascades,8.6,roundtrip,2900.0,7700.0,1.6,5,48.9069201003442,-119.82719610577391,2019-08-03,6,https://www.wta.org/go-hiking/hikes/albert-camp
Abernathy Pass via Cedar Creek,North Cascades,18.0,roundtrip,3400.0,6400.0,3.75,8,48.579167,-120.478683,2018-06-24,10,https://www.wta.org/go-hiking/hikes/abernathy-pass
Adventure Trail,Issaquah Alps,1.4,roundtrip,300.0,800.0,2.17,6,47.5263913443,-122.008546293,2019-10-20,47,https://www.wta.org/go-hiking/hikes/adventure
Al Borlin Park,Puget Sound and Islands,1.2,trails,,,3.0,4,47.849137323,-121.97065472600002,2019-01-27,9,https://www.wta.org/go-hiking/hikes/al-borlin-park
Alta Lake State Park,North Cascades,2.0,roundtrip,,,0.0,0,48.0294420034,-119.93575930600002,2018-10-20,8,https://www.wta.org/go-hiking/hikes/alta-lake-state-park
Amabilis Mountain Snowshoe,Snoqualmie Region,9.5,roundtrip,2100.0,4570.0,3.25,4,47.2964913139,-121.28889083900003,2019-08-03,109,https://www.wta.org/go-hiking/hikes/amabilis-mountain-snowshoe
Douglas Fir,Snoqualmie Region,,,,,0.0,0,,,2019-06-30,19,https://www.wta.org/go-hiking/hikes/douglas-fir
Badger Mountain Flats,Central Washington,0.6,roundtrip,30.0,240.0,0.0,0,,,,0,https://www.wta.org/go-hiking/hikes/badger-mountain-flats
Badger Mountain - Sagebrush Trail,Central Washington,1.8,roundtrip,500.0,1200.0,0.0,0,46.23846289493446,-119.3061375617981,2018-10-27,11,https://www.wta.org/go-hiking/hikes/badger-mountain-sagebrush-trail
Badger Mountain - Skyline Trail,Central Washington,5.8,roundtrip,1100.0,1500.0,0.0,0,46.2421,-119.3424,2019-04-24,15,https://www.wta.org/go-hiking/hikes/badger-mountain-skyline-trail
Ewok Trail,Snoqualmie Region,,,,,0.0,0,,,2019-10-06,3,https://www.wta.org/go-hiking/hikes/ewok-trail
Liberty Lake Regional Park - Waterfall Loop,Eastern Washington,,,,,0.0,0,,,,0,https://www.wta.org/go-hiking/hikes/liberty-lake-falls-loop
Snoqualmie Ridge Trail – Deep Creek Trail,Snoqualmie Region,7.62,roundtrip,500.0,840.0,0.0,0,47.542178827889686,-121.87756939885537,,0,https://www.wta.org/go-hiking/hikes/snoqualmie-ridge-trails-deep-creek-trail
Crow Butte Park,Central Washington,,,,,3.0,4,,,2011-01-19,1,https://www.wta.org/go-hiking/hikes/crow-butte
Barnaby Buttes,Eastern Washington,,,,,3.5,4,,,2018-09-14,7,https://www.wta.org/go-hiking/hikes/barnaby-buttes
South Creek,North Cascades,,,,,2.67,3,,,2018-06-05,17,https://www.wta.org/go-hiking/hikes/south-creek
North Tommy Trail,Central Cascades,,,,,2.33,3,47.9391718,-120.5526096,2010-08-21,1,https://www.wta.org/go-hiking/hikes/north-tommy-ridge
Fort Steilacoom Park,Puget Sound and Islands,7.0,trails,,,5.0,2,47.17741802640577,-122.55916893482208,2019-08-01,23,https://www.wta.org/go-hiking/hikes/fort-steilacoom-park
Frenchman Coulee,Central Washington,4.0,roundtrip,200.0,1000.0,2.82,11,47.0258895,-119.98046239999996,2019-10-13,91,https://www.wta.org/go-hiking/hikes/frenchman-coulee
Steigerwald Lake National Wildlife Refuge,Southwest Washington,2.8,roundtrip,,,4.0,3,45.5706735403,-122.313194275,2019-08-11,11,https://www.wta.org/go-hiking/hikes/gibbons-creek-wildlife-art-trail
Elwha River and Geyser Valley,Olympic Peninsula,7.8,roundtrip,600.0,1300.0,2.8,5,47.9675833333,-123.58235000000002,2018-08-06,57,https://www.wta.org/go-hiking/hikes/geyser-valley
Goat Island Mountain,Mount Rainier Area,13.0,roundtrip,3700.0,7288.0,4.0,1,46.8881785553,-121.610584259,2019-06-01,16,https://www.wta.org/go-hiking/hikes/goat-island-mountain
Gibralter Mountain,Eastern Washington,,,,,2.0,1,48.5676257,-118.6757409,2019-06-02,4,https://www.wta.org/go-hiking/hikes/gibralter-mountain
Goat Peak,Mount Rainier Area,6.5,roundtrip,3200.0,6473.0,3.46,13,46.9641075319,-121.26753399300003,2019-09-12,99,https://www.wta.org/go-hiking/hikes/goat-peak-1
Fortune Creek Pass,Snoqualmie Region,,,,,0.0,0,47.4291889,-120.9377177,2018-05-20,5,https://www.wta.org/go-hiking/hikes/fortune-creek-pass
Franklin Ghost Town,Mount Rainier Area,2.5,roundtrip,200.0,800.0,2.94,18,47.301113,-121.9523878,2019-10-27,129,https://www.wta.org/go-hiking/hikes/franklin-ghost-town
Glasses Lake,Central Cascades,10.0,roundtrip,700.0,4682.0,0.0,0,47.8762446142,-121.040852889,2018-07-04,10,https://www.wta.org/go-hiking/hikes/glasses-lake
Frog Lake,North Cascades,2.0,roundtrip,357.0,1009.0,1.75,4,48.2191108,-121.569261,2019-09-02,11,https://www.wta.org/go-hiking/hikes/frog-lake-2
Crawford State Park - Gardner Cave,Eastern Washington,1.0,roundtrip,200.0,2700.0,5.0,5,48.9946359835,-117.37054824799998,2019-07-05,7,https://www.wta.org/go-hiking/hikes/gardner-cave
Freezeout Ridge,North Cascades,7.4,roundtrip,1040.0,7700.0,2.67,6,48.6569886,-119.97649480000001,2019-07-29,24,https://www.wta.org/go-hiking/hikes/freezeout-ridge
Elwha To Hurricane Hill,Olympic Peninsula,11.6,roundtrip,5248.0,5650.0,3.0,4,48.0137550729,-123.58777999799997,2018-07-08,21,https://www.wta.org/go-hiking/hikes/elwha-to-hurricane-hill
Fishtrap Lake - Scroggie Loop,Eastern Washington,3.0,roundtrip,200.0,2260.0,2.5,4,47.3334604143,-117.777729034,2019-10-05,9,https://www.wta.org/go-hiking/hikes/fishtrap-lake-scroggie-loop
Elwha River and Lillian River,Olympic Peninsula,13.5,roundtrip,1200.0,2500.0,4.17,6,47.9675833333,-123.58235000000002,2018-07-04,68,https://www.wta.org/go-hiking/hikes/elwha-river
Fisher Creek,North Cascades,14.0,roundtrip,4000.0,6560.0,2.25,4,48.5879,-120.80290000000002,2019-08-01,27,https://www.wta.org/go-hiking/hikes/fisher-creek
Fir Mountain,Eastern Washington,5.2,roundtrip,2174.0,5674.0,2.5,4,48.675263521,-118.89953613299997,2015-09-07,5,https://www.wta.org/go-hiking/hikes/fir-mountain
Fort Flagler State Park,Olympic Peninsula,5.0,roundtrip,150.0,150.0,2.62,8,48.094788,-122.72276099999999,2019-07-20,27,https://www.wta.org/go-hiking/hikes/fort-flagler
Fifteenmile Creek Railroad Grade,Issaquah Alps,4.8,roundtrip,,,1.75,4,47.4885062524,-121.928774714,2019-10-05,22,https://www.wta.org/go-hiking/hikes/fifteenmile-creek-railroad-grade
Forest Park - Ridge Trail Loop Hike,Southwest Washington,,,,,0.0,0,45.582424,-122.76801519999998,2018-11-11,5,https://www.wta.org/go-hiking/hikes/forest-park-ridge-trail-loop-hike
Elger Bay Preserve,Puget Sound and Islands,1.4,roundtrip,125.0,225.0,0.0,0,48.14534636789415,-122.4675281625241,2019-06-08,3,https://www.wta.org/go-hiking/hikes/elger-bay-preserve
Fisher Lake,Central Cascades,10.0,roundtrip,1580.0,5171.0,3.62,8,47.6791427687,-121.265201569,2019-10-12,54,https://www.wta.org/go-hiking/hikes/fisher-lake
Fallsview Canyon (Falls View),Olympic Peninsula,1.5,roundtrip,300.0,400.0,3.43,7,47.78955,-122.92828333299997,2019-05-26,60,https://www.wta.org/go-hiking/hikes/fallsview-canyon-1
Fort Ebey State Park,Puget Sound and Islands,4.0,roundtrip,520.0,570.0,4.14,7,48.2225568947,-122.76397705099998,2019-08-30,53,https://www.wta.org/go-hiking/hikes/fort-ebey-state-park
Esmeralda Peak Loop,Snoqualmie Region,12.1,roundtrip,2940.0,6000.0,5.0,1,47.4431821921,-120.939903259,2019-06-08,8,https://www.wta.org/go-hiking/hikes/esmeralda-peak-loop
McCollum Park,Puget Sound and Islands,1.2,roundtrip,40.0,390.0,4.0,2,47.8785055201,-122.22380161299998,2019-10-19,29,https://www.wta.org/go-hiking/hikes/forest-loop-trail
Falls Creek Falls,North Cascades,4.0,roundtrip,,,3.38,8,48.6345898,-120.15592029999999,2019-09-01,16,https://www.wta.org/go-hiking/hikes/falls-creek-1
Florence Peak,Mount Rainier Area,8.0,roundtrip,3700.0,,0.0,0,46.9819269,-121.942102,2019-11-04,31,https://www.wta.org/go-hiking/hikes/florence-peak
Federation Forest State Park,Mount Rainier Area,5.0,roundtrip,150.0,1800.0,3.25,12,47.1529529637,-121.70053482100002,2019-09-24,76,https://www.wta.org/go-hiking/hikes/federation-forest
Dungeness Recreation Area,Olympic Peninsula,3.0,trails,,,0.0,0,48.141348501322,-123.19047510623932,2019-10-26,5,https://www.wta.org/go-hiking/hikes/dungeness-recreation-area
Clear Creek Trail,Olympic Peninsula,2.8,roundtrip,35.0,58.0,0.0,0,47.66811149942772,-122.68157875165343,2019-11-11,7,https://www.wta.org/go-hiking/hikes/clear-creek-trail
Blue Lake,South Cascades,5.2,roundtrip,,5200.0,3.0,1,46.2302934979,-121.865385398,2017-08-21,2,https://www.wta.org/go-hiking/hikes/blue-lake-3
Blue Horse Trail,South Cascades,10.4,roundtrip,1250.0,4000.0,2.5,6,46.1690564659,-122.26012073499999,2019-05-18,7,https://www.wta.org/go-hiking/hikes/blue-horse-trail
Columbia Springs,Southwest Washington,0.3,roundtrip,10.0,20.0,4.0,2,45.599353374446224,-122.54546821117401,2019-03-17,2,https://www.wta.org/go-hiking/hikes/columbia-springs
Deception Pass State Park - Pass Lake,Puget Sound and Islands,3.4,roundtrip,,,0.0,0,48.4170502509,-122.64478236399998,2019-03-10,18,https://www.wta.org/go-hiking/hikes/deception-pass-state-park-pass-lake
Mount Spokane - Burping Brook-Smith Gap Loop,Eastern Washington,5.0,roundtrip,500.0,4400.0,0.0,0,47.8856702,-117.13154480000003,2018-02-03,5,https://www.wta.org/go-hiking/hikes/burping-brook-smith-gap-loop
Cape Disappointment State Park - Coastal Forest Loop,Southwest Washington,1.4,roundtrip,260.0,140.0,0.0,0,46.2840247441,-124.05453491000003,2019-04-20,4,https://www.wta.org/go-hiking/hikes/cape-disappointment-state-park-coastal-forest-loop
Columbia Mountain Snowshoe,Eastern Washington,7.5,roundtrip,1400.0,,3.4,5,48.6592853753,-118.85878264899998,2013-01-25,4,https://www.wta.org/go-hiking/hikes/columbia-mountain-snowshoe
Chesaw Wildlife Area,Eastern Washington,,,,,0.0,0,48.94276,-119.07003600000002,2019-06-01,2,https://www.wta.org/go-hiking/hikes/chesaw-wildlife-area
Colville Mountain Loop Trail,Eastern Washington,4.0,trails,900.0,2900.0,0.0,0,,,2017-05-18,1,https://www.wta.org/go-hiking/hikes/colville-mountain-loop-trail
Bridle Trails State Park,Puget Sound and Islands,3.5,roundtrip,450.0,525.0,3.0,8,47.65497266165038,-122.18427817337215,2019-08-14,53,https://www.wta.org/go-hiking/hikes/bridle-trails-state-park
Capitol Lake Trails (Marathon Park and Heritage Park),Olympic Peninsula,5.7,trails,,,3.0,2,47.03690264521352,-122.91269212961197,2019-08-14,5,https://www.wta.org/go-hiking/hikes/capitol-lake-north-basin-shoreline-trail-and-sidewalk-loop-marathon-park-heritage-park
Dalles Ridge Snowshoe,Mount Rainier Area,8.0,roundtrip,1800.0,4000.0,0.0,0,47.0922802248,-121.58423423800002,2019-03-17,18,https://www.wta.org/go-hiking/hikes/dalles-ridge-snowshoe
Copper Ridge Loop,North Cascades,34.0,roundtrip,8600.0,6260.0,4.5,10,48.9101656725,-121.59172725600001,2019-08-31,47,https://www.wta.org/go-hiking/hikes/copper-ridge-loop
Box Spring Canyon,Central Washington,9.5,roundtrip,900.0,,4.0,1,46.870959438192486,-120.82613790022151,2019-04-21,3,https://www.wta.org/go-hiking/hikes/box-spring-canyon
Castle Rock Riverfront Trail,Southwest Washington,3.4,roundtrip,,150.0,0.0,0,46.2648954026,-122.900912371,2019-06-09,4,https://www.wta.org/go-hiking/hikes/castle-rock-riverfront-trail
Cowiche Mountain,Central Washington,7.0,roundtrip,1140.0,2970.0,0.0,0,46.6597861084,-120.75699806199998,2019-09-29,20,https://www.wta.org/go-hiking/hikes/cowiche-mountain
Buck Creek-Morrison Creek-Wicky Creek Loop,South Cascades,8.0,roundtrip,4100.0,1800.0,2.0,1,46.058292,-121.54096600000003,2017-10-08,2,https://www.wta.org/go-hiking/hikes/buck-creek-morrison-creek-wicky-creek-loop-hike
